,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,title,url,paper_id,citations,paper_url,git_urls,Repository,Stars,Forks,Downloads,Watchers,Open Issues,Network Count,Commit Count,Age (days),Languages,Language percs,Code total,Main language,Main language lines,Type
65,65,65.0,65.0,65.0,65.0,65.0,A toolkit for designing interactive musical agents,https://scholar.google.com/scholar?q=A%20toolkit%20for%20designing%20interactive%20musical%20agents,65,25.0,https://dl.acm.org/doi/pdf/10.1145/2071536.2071567?casa_token=YYVYm6opPRAAAAAA:V4eYlTS3gFO8_J6rjnPnPT0VH0Yqz3FgeaXswhMR_R4KaBrOwbcAE7MImtRJ9Pl84_iUk4BYj49_,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
66,66,66.0,66.0,66.0,66.0,66.0,Implementation of a real-time musical decision-maker,https://scholar.google.com/scholar?q=Implementation%20of%20a%20real-time%20musical%20decision-maker,66,14.0,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=ba499ca6f999221a6dd0ba94a7d75699ad932765,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
67,67,67.0,67.0,67.0,67.0,67.0,Creative experiments using a system for learning high-level performance structure in ableton live,https://scholar.google.com/scholar?q=Creative%20experiments%20using%20a%20system%20for%20learning%20high-level%20performance%20structure%20in%20ableton%20live,67,12.0,https://www.academia.edu/download/34141692/Martin__Jin__Carey_and_Bown_-_ADTK_SMC_Paper.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
68,68,68.0,68.0,68.0,68.0,68.0,A connectionist architecture for the evolution of rhythms,https://scholar.google.com/scholar?q=A%20connectionist%20architecture%20for%20the%20evolution%20of%20rhythms,68,18.0,https://joaomartins.eu/pdf/Evomusart06_Joao.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
69,69,69.0,69.0,69.0,69.0,69.0,Emergent rhythmic phrases in an A-Life environment,https://scholar.google.com/scholar?q=Emergent%20rhythmic%20phrases%20in%20an%20A-Life%20environment,69,17.0,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=7189537a5e521d33813ab84b9b030e7efb289912,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
70,70,70.0,70.0,70.0,70.0,70.0,Breeding rhythms with artificial life,https://scholar.google.com/scholar?q=Breeding%20rhythms%20with%20artificial%20life,70,7.0,http://smc.afim-asso.org/smc08/images/proceedings/session1_number2_paper6.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
71,71,71.0,71.0,71.0,71.0,71.0,MusiCOG: A cognitive architecture for music learning and generation,https://scholar.google.com/scholar?q=MusiCOG%3A%20A%20cognitive%20architecture%20for%20music%20learning%20and%20generation,71,23.0,https://metacreation.net/ktatar/musical_agents/Maxwell_2012.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
72,72,72.0,72.0,72.0,72.0,72.0,Hierarchical sequential memory for music: A cognitive model,https://scholar.google.com/scholar?q=Hierarchical%20sequential%20memory%20for%20music%3A%20A%20cognitive%20model,72,18.0,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=e5cd26ebb1e25fd4f8a9a3b2b67401a7ab8d934c,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
73,73,73.0,73.0,73.0,73.0,73.0,Life’s what you make: Niche construction and evolutionary art,https://scholar.google.com/scholar?q=Life%E2%80%99s%20what%20you%20make%3A%20Niche%20construction%20and%20evolutionary%20art,73,39.0,https://www.csse.monash.edu/~jonmc/research/Papers/McCormack_EvoMUSART09.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
74,74,74.0,74.0,74.0,74.0,74.0,Virtualband: Interacting with stylistically consistent agents,https://scholar.google.com/scholar?q=Virtualband%3A%20Interacting%20with%20stylistically%20consistent%20agents,74,27.0,https://archives.ismir.net/ismir2013/paper/000277.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
75,75,75.0,75.0,75.0,75.0,75.0,VirtuaLatin – towards a musical multi-agent system,https://scholar.google.com/scholar?q=VirtuaLatin%20%E2%80%93%20towards%20a%20musical%20multi-agent%20system,75,9.0,https://metacreation.net/ktatar/musical_agents/Murray_2005b.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
76,76,76.0,76.0,76.0,76.0,76.0,A musical composition application based on a multiagent system to assist novel composers,https://scholar.google.com/scholar?q=A%20musical%20composition%20application%20based%20on%20a%20multiagent%20system%20to%20assist%20novel%20composers,76,9.0,https://hal.science/hal-02187570/document,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
77,77,77.0,77.0,77.0,77.0,77.0,Guided improvisation as dynamic calls to an offline model,https://scholar.google.com/scholar?q=Guided%20improvisation%20as%20dynamic%20calls%20to%20an%20offline%20model,77,20.0,https://hal.science/hal-01184642/file/smc15-improtek.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
78,78,78.0,78.0,78.0,78.0,78.0,Improtek: integrating harmonic controls into improvisation in the filiation of OMax,https://scholar.google.com/scholar?q=Improtek%3A%20integrating%20harmonic%20controls%20into%20improvisation%20in%20the%20filiation%20of%20OMax,78,35.0,https://hal.science/hal-01059330/file/NIkaChemillier-ICMC2012.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
79,79,79.0,79.0,79.0,79.0,79.0,"ImproteK: Introducing scenarios into human-computer music improvisation Computers in Entertainment, 14(2), 1–27 Nika, J., Echeveste, J., Chemillier, M., & Giavitto, J.-L [DATE] Planning human-computer improvisation",https://scholar.google.com/scholar?q=ImproteK%3A%20Introducing%20scenarios%20into%20human-computer%20music%20improvisation%20Computers%20in%20Entertainment%2C%2014%282%29%2C%201%E2%80%9327%20Nika%2C%20J.%2C%20Echeveste%2C%20J.%2C%20Chemillier%2C%20M.%2C%20%26%20Giavitto%2C%20J.-L%20%5BDATE%5D%20Planning%20human-computer%20improvisation,79,18.0,https://hal.science/docs/01/05/38/34/PDF/ArticleICMC2014.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
80,80,80.0,80.0,80.0,80.0,80.0,Rhythms as emerging structures,https://scholar.google.com/scholar?q=Rhythms%20as%20emerging%20structures,80,32.0,https://www.francoispachet.fr/wp-content/uploads/2021/01/pachet-00-rhythm.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
81,81,81.0,81.0,81.0,81.0,81.0,On impact and evaluation in computational creativity: A discussion of the Turing test and an alternative proposal,https://scholar.google.com/scholar?q=On%20impact%20and%20evaluation%20in%20computational%20creativity%3A%20A%20discussion%20of%20the%20Turing%20test%20and%20an%20alternative%20proposal,81,125.0,https://www.researchgate.net/profile/Alison-Pease/publication/230855719_On_Impact_and_Evaluation_in_Computational_Creativity_A_Discussion_of_the_Turing_Test_and_an_Alternative_Proposal/links/0c960517533753d6f8000000/On-Impact-and-Evaluation-in-Computational-Creativity-A-Discussion-of-the-Turing-Test-and-an-Alternative-Proposal.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
82,82,82.0,82.0,82.0,82.0,82.0,"Milieus of creativity: The role of places, environments, and spatial",https://scholar.google.com/scholar?q=Milieus%20of%20creativity%3A%20The%20role%20of%20places%2C%20environments%2C%20and%20spatial,82,207.0,https://www.researchgate.net/profile/Peter-Meusburger/publication/225908618_Milieus_of_Creativity_The_Role_of_Places_Environments_and_Spatial_Contexts/links/5762c2ae08aee61395bef546/Milieus-of-Creativity-The-Role-of-Places-Environments-and-Spatial-Contexts.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
83,83,83.0,83.0,83.0,83.0,83.0,Using coevolution in music improvisation,https://scholar.google.com/scholar?q=Using%20coevolution%20in%20music%20improvisation,83,2.0,,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
84,84,84.0,84.0,84.0,84.0,84.0,"Markov decision processes: Discrete stochastic dynamic programming Wiley series in probability and mathematical statistics Applied Probability and Statistics Section New York: John Wiley & Sons Rigau, J., Feixas, M., & Sbert, M [DATE]",https://scholar.google.com/scholar?q=Markov%20decision%20processes%3A%20Discrete%20stochastic%20dynamic%20programming%20Wiley%20series%20in%20probability%20and%20mathematical%20statistics%20Applied%20Probability%20and%20Statistics%20Section%20New%20York%3A%20John%20Wiley%20%26%20Sons%20Rigau%2C%20J.%2C%20Feixas%2C%20M.%2C%20%26%20Sbert%2C%20M%20%5BDATE%5D,84,18120.0,"https://books.google.com/books?hl=en&lr=&id=VvBjBAAAQBAJ&oi=fnd&pg=PT9&dq=Markov+decision+processes:+Discrete+stochastic+dynamic+programming+Wiley+series+in+probability+and+mathematical+statistics+Applied+Probability+and+Statistics+Section+New+York:+John+Wiley+%26+Sons+Rigau,+J.,+Feixas,+M.,+%26+Sbert,+M+%5BDATE%5D&ots=rsoDyNTVMM&sig=dm-R4FtrAMFesqaSGZITzXD9WQ0",,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
85,85,85.0,85.0,85.0,85.0,85.0,"The new science of management decision The Ford Distinguished Lectures, Vol xii New York, NY: Harper & Brothers doi:10.1037/13978-000 Sivanandam, S N., & Deepa, S N [DATE]",https://scholar.google.com/scholar?q=The%20new%20science%20of%20management%20decision%20The%20Ford%20Distinguished%20Lectures%2C%20Vol%20xii%20New%20York%2C%20NY%3A%20Harper%20%26%20Brothers%20doi%3A10.1037/13978-000%20Sivanandam%2C%20S%20N.%2C%20%26%20Deepa%2C%20S%20N%20%5BDATE%5D,85,10377.0,https://psycnet.apa.org/record/2009-05849-000,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
86,86,86.0,86.0,86.0,86.0,86.0,ML.* Machine learning library as a musical partner in the computer-acoustic composition flight,https://scholar.google.com/scholar?q=ML.%2A%20Machine%20learning%20library%20as%20a%20musical%20partner%20in%20the%20computer-acoustic%20composition%20flight,86,4.0,https://scholarworks.iupui.edu/bitstream/handle/1805/15340/bbp2372.2014.197.pdf?sequence=1,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
87,87,87.0,87.0,87.0,87.0,87.0,"Reinforcement learning and the creative, automated music improviser",https://scholar.google.com/scholar?q=Reinforcement%20learning%20and%20the%20creative%2C%20automated%20music%20improviser,87,21.0,https://metacreation.net/ktatar/musical_agents/Smith_2012.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
88,88,88.0,88.0,88.0,88.0,88.0,Feature selection and composition using PyOracle,https://scholar.google.com/scholar?q=Feature%20selection%20and%20composition%20using%20PyOracle,88,48.0,https://ojs.aaai.org/index.php/AIIDE/article/download/12653/12501,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
89,89,89.0,89.0,89.0,89.0,89.0,"Using physically based models and genetic algorithms for functional composition of sound signals, synchronized to animated motion",https://scholar.google.com/scholar?q=Using%20physically%20based%20models%20and%20genetic%20algorithms%20for%20functional%20composition%20of%20sound%20signals%2C%20synchronized%20to%20animated%20motion,89,43.0,https://apps.dtic.mil/sti/pdfs/ADA456431.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
90,90,90.0,90.0,90.0,90.0,90.0,"MASOM: A musical agent architecture based on self organizing maps, affective computing, and variable Markov models",https://scholar.google.com/scholar?q=MASOM%3A%20A%20musical%20agent%20architecture%20based%20on%20self%20organizing%20maps%2C%20affective%20computing%2C%20and%20variable%20Markov%20models,90,24.0,https://www.researchgate.net/profile/Kivanc-Tatar/publication/317357259_MASOM_A_Musical_Agent_Architecture_based_on_Self-Organizing_Maps_Affective_Computing_and_Variable_Markov_Models/links/59363cddaca272fc556b7587/MASOM-A-Musical-Agent-Architecture-based-on-Self-Organizing-Maps-Affective-Computing-and-Variable-Markov-Models.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
91,91,91.0,91.0,91.0,91.0,91.0,"REVIVE: An audiovisual performance with musical and visual AI agents (pp 1–6) New York, NY: ACM Press Thom, B (2000a) BoB: An interactive improvisational music companion",https://scholar.google.com/scholar?q=REVIVE%3A%20An%20audiovisual%20performance%20with%20musical%20and%20visual%20AI%20agents%20%28pp%201%E2%80%936%29%20New%20York%2C%20NY%3A%20ACM%20Press%20Thom%2C%20B%20%282000a%29%20BoB%3A%20An%20interactive%20improvisational%20music%20companion,91,14.0,https://dl.acm.org/doi/pdf/10.1145/3170427.3177771?casa_token=jgsZqjW4RUEAAAAA:X2cftSU4Qpn3kcRxhbtffecJPSt0gbTbukWpfEn30iEMvKc9NZb68lRtKXvsZNkcMQBqaFTFgHIZ,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
92,92,92.0,92.0,92.0,92.0,92.0,A methodology for the comparison of melodic generation models using meta-melo,https://scholar.google.com/scholar?q=A%20methodology%20for%20the%20comparison%20of%20melodic%20generation%20models%20using%20meta-melo,92,14.0,https://archives.ismir.net/ismir2013/paper/000228.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
93,93,93.0,93.0,93.0,93.0,93.0,Frankensteinian methods for evolutionary music,https://scholar.google.com/scholar?q=Frankensteinian%20methods%20for%20evolutionary%20music,93,220.0,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=06393b6228ef8add341ef6c0e015e7409570a7b0,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
94,94,94.0,94.0,94.0,94.0,94.0,Andante: A mobile musical agents infrastructure,https://scholar.google.com/scholar?q=Andante%3A%20A%20mobile%20musical%20agents%20infrastructure,94,16.0,https://www.researchgate.net/profile/Fabio-Kon/publication/2890459_Andante_A_Mobile_Musical_Agents_Infrastructure/links/004635303764b2cfa8000000/Andante-A-Mobile-Musical-Agents-Infrastructure.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
95,95,95.0,95.0,95.0,95.0,95.0,Guided music synthesis with variable Markov oracle,https://scholar.google.com/scholar?q=Guided%20music%20synthesis%20with%20variable%20Markov%20oracle,95,52.0,https://ojs.aaai.org/index.php/AIIDE/article/download/12767/12615,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
96,96,96.0,96.0,96.0,96.0,96.0,Context-aware hidden Markov models of jazz music with variable Markov oracle,https://scholar.google.com/scholar?q=Context-aware%20hidden%20Markov%20models%20of%20jazz%20music%20with%20variable%20Markov%20oracle,96,7.0,https://www.researchgate.net/profile/Shlomo-Dubnov/publication/320268052_Context-Aware_Hidden_Markov_Models_of_Jazz_Music_with_Variable_Markov_Oracle/links/59d8f28daca272e60966c983/Context-Aware-Hidden-Markov-Models-of-Jazz-Music-with-Variable-Markov-Oracle.pdf,https://github.com/wangsix/markov_,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
97,97,97.0,97.0,97.0,97.0,97.0,Conceptual bases for creative thinking in music,https://scholar.google.com/scholar?q=Conceptual%20bases%20for%20creative%20thinking%20in%20music,97,158.0,https://link.springer.com/chapter/10.1007/978-1-4613-8698-8_8,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
98,98,98.0,98.0,98.0,98.0,98.0,Using ideas from natural selection to evolve synthesized sounds,https://scholar.google.com/scholar?q=Using%20ideas%20from%20natural%20selection%20to%20evolve%20synthesized%20sounds,98,23.0,https://www.dafx.de/paper-archive/1998/WEH46.PS.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
99,99,99.0,99.0,99.0,99.0,99.0,A multiagent approach for musical interactive systems,https://scholar.google.com/scholar?q=A%20multiagent%20approach%20for%20musical%20interactive%20systems,99,44.0,https://dl.acm.org/doi/pdf/10.1145/860575.860669?casa_token=h8VLXAEXSukAAAAA:F-Zd7aj6ST8Jy-g_tLIbeFga-xP1kUeq8SnO4VxaibrrYBtgXOaSISR4nzupDksZKyMTLFQqJkP9,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
100,100,100.0,100.0,100.0,100.0,100.0,Experience driven design of creative systems,https://scholar.google.com/scholar?q=Experience%20driven%20design%20of%20creative%20systems,100,13.0,https://research.gold.ac.uk/id/eprint/18617/1/COM_d%27Inverno_2016b.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
101,101,101.0,101.0,101.0,101.0,101.0,An automated music improviser using a genetic algorithm driven synthesis engine,https://scholar.google.com/scholar?q=An%20automated%20music%20improviser%20using%20a%20genetic%20algorithm%20driven%20synthesis%20engine,101,24.0,https://www.researchgate.net/profile/Matthew-Yee-King/publication/220867158_An_Automated_Music_Improviser_Using_a_Genetic_Algorithm_Driven_Synthesis_Engine/links/599af0710f7e9b892bacff5a/An-Automated-Music-Improviser-Using-a-Genetic-Algorithm-Driven-Synthesis-Engine.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
102,102,102.0,102.0,102.0,102.0,102.0,"This time with feeling: Learning
expressive musical performance",https://scholar.google.com/scholar?q=This%20time%20with%20feeling%3A%20Learning%0Aexpressive%20musical%20performance,102,200.0,https://link.springer.com/article/10.1007/s00521-018-3758-9,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
103,103,104.0,104.0,104.0,104.0,104.0,Research in music and artificial intelligence,https://scholar.google.com/scholar?q=Research%20in%20music%20and%20artificial%20intelligence,104,161.0,https://dl.acm.org/doi/pdf/10.1145/4468.4469,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
104,104,105.0,105.0,105.0,105.0,105.0,Algorithmic composition: paradigms of automated music generation,https://scholar.google.com/scholar?q=Algorithmic%20composition%3A%20paradigms%20of%20automated%20music%20generation,105,560.0,https://books.google.com/books?hl=en&lr=&id=jaowAtnXsDQC&oi=fnd&pg=PA1&dq=Algorithmic+composition:+paradigms+of+automated+music+generation&ots=GPMgdRchQm&sig=QIg5gXn08BDJavwBwC-x51hgmIk,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
105,105,106.0,106.0,106.0,106.0,106.0,Ai methods in algorithmic composition: A comprehensive survey,https://scholar.google.com/scholar?q=Ai%20methods%20in%20algorithmic%20composition%3A%20A%20comprehensive%20survey,106,439.0,https://www.jair.org/index.php/jair/article/download/10845/25883/,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
106,106,107.0,107.0,107.0,107.0,107.0,Computational intelligence in music composition: A survey,https://scholar.google.com/scholar?q=Computational%20intelligence%20in%20music%20composition%3A%20A%20survey,107,66.0,http://mx.nthu.edu.tw/~ckting/pubs/tetci2017.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
107,107,109.0,109.0,109.0,109.0,109.0,Music generation by deep learning-challenges and directions,https://scholar.google.com/scholar?q=Music%20generation%20by%20deep%20learning-challenges%20and%20directions,109,58.0,https://arxiv.org/pdf/1712.04371,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
108,108,110.0,110.0,110.0,110.0,110.0,"Algoritmic music composition based on
artificial intelligence: A survey",https://scholar.google.com/scholar?q=Algoritmic%20music%20composition%20based%20on%0Aartificial%20intelligence%3A%20A%20survey,110,52.0,https://ieeexplore.ieee.org/abstract/document/8327197/,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
109,109,111.0,111.0,111.0,111.0,111.0,"From artificial neural networks to deep learning for music generation–history, concepts and trends",https://scholar.google.com/scholar?q=From%20artificial%20neural%20networks%20to%20deep%20learning%20for%20music%20generation%E2%80%93history%2C%20concepts%20and%20trends,111,76.0,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s00521-020-05399-0&casa_token=LLyBxm2MYGwAAAAA:xF5iL-jvzcITCSo8YP39ypFalYm2kPbJoJptxNaZyL2QpkZG4SCEpy2b20juMvG6Ja6k3dRFDnzo8BjL,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
110,110,112.0,112.0,112.0,112.0,112.0,"Programming languages for computer music synthesis, performance, and composition",https://scholar.google.com/scholar?q=Programming%20languages%20for%20computer%20music%20synthesis%2C%20performance%2C%20and%20composition,112,109.0,https://dl.acm.org/doi/pdf/10.1145/4468.4485,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
111,111,113.0,113.0,113.0,113.0,113.0,Automated composition in retrospect: 1956-1986,https://scholar.google.com/scholar?q=Automated%20composition%20in%20retrospect%3A%201956-1986,113,165.0,https://www.jstor.org/stable/pdf/1578334.pdf?casa_token=1OE-TazVL_IAAAAA:8y1hNgOy2-Tu0B7NvsG1h8hS_lDVo4BWPAyE_b-gEtxtysWHaCDOmWMjeAqytcBv9NipZ8TyEj0R4vMkoFAlBce39qfq-S3rsWyUzmUSLWnngvOO6z8,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
112,112,114.0,114.0,114.0,114.0,114.0,"The history and development of algorithms in music composition, 1957-1993",https://scholar.google.com/scholar?q=The%20history%20and%20development%20of%20algorithms%20in%20music%20composition%2C%201957-1993,114,30.0,https://search.proquest.com/openview/ad7eed2c1aa8bd5a03e209c77cb06ea5/1?pq-origsite=gscholar&cbl=18750&diss=y,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
113,113,115.0,115.0,115.0,115.0,115.0,"Ai methods for algorithmic composition: A survey, a critical view and
future prospects",https://scholar.google.com/scholar?q=Ai%20methods%20for%20algorithmic%20composition%3A%20A%20survey%2C%20a%20critical%20view%20and%0Afuture%20prospects,115,326.0,https://www.researchgate.net/profile/Geraint-Wiggins/publication/209436205_AI_Methods_for_Algorithmic_Composition_A_Survey_a_Critical_view_and_Future_Prospects/links/5464887b0cf2c0c6aec570ce/AI-Methods-for-Algorithmic-Composition-A-Survey-a-Critical-view-and-Future-Prospects.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
114,114,116.0,116.0,116.0,116.0,116.0,Motivations and methodologies for automation of the compositional process,https://scholar.google.com/scholar?q=Motivations%20and%20methodologies%20for%20automation%20of%20the%20compositional%20process,116,119.0,https://journals.sagepub.com/doi/pdf/10.1177/102986490200600203?casa_token=LkVN5qyH5wYAAAAA:3Lv5BR0Bzn98Hy4fj5nj-SNDrT_XXzirbaoeRRcCox_0xJoY3bkosLlod8XSQAvm9WUlrqviGfYQ,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
